FunID1,FunID2,Type
2467221,10878062,ST3
8425181,22670948,ST3
4672830,8071138,ST3
924033,23247734,ST3
4336715,22306604,ST3
657801,22306604,ST3
8117216,22306604,ST3
13289545,22306604,ST3
22306604,22403259,ST3
11986970,22306604,ST3
19926877,22306604,ST3
12971450,22306604,ST3
20725036,22306604,ST3
12328424,22306604,ST3
5090669,22306604,ST3
5498222,10601019,ST3
5498222,10368839,ST3
5498222,16924659,ST3
5498222,17791385,ST3
5498222,5523389,ST3
5498222,13834118,ST3
3024982,3024985,ST3
3024972,3024985,ST3
3024979,3024985,ST3
7678253,16540473,ST3
316912,12345227,ST3
316912,19994918,ST3
316912,20023016,ST3
12345227,23252484,ST3
7458833,12345227,ST3
775447,12345227,ST3
10337386,12345227,ST3
12345227,18600879,ST3
9592646,12345227,ST3
12236729,12345227,ST3
12345227,18865693,ST3
2538511,12345227,ST3
12345227,20023016,ST3
12345227,14341904,ST3
10878062,12345227,ST3
7678253,22271237,ST3
15376869,23294175,ST3
12859344,15376869,ST3
21195765,22197335,ST3
17728719,21195765,ST3
22197335,23252484,ST3
7458833,22197335,ST3
10337386,22197335,ST3
18600879,22197335,ST3
9592646,22197335,ST3
18865693,22197335,ST3
2538511,22197335,ST3
14341904,22197335,ST3
10878062,22197335,ST3
3597316,7678253,ST3
5656506,11277510,ST3
7130579,22966596,ST3
14729256,22704165,ST3
14729256,16944401,ST3
4336715,12524506,ST3
4336715,7678253,ST3
4672830,16568044,ST3
21247844,22704165,ST3
10131427,22704165,ST3
6527977,22704165,ST3
1896089,22704165,ST3
18288467,22704165,ST3
14702119,22704165,ST3
2199598,22704165,ST3
2575374,22704165,ST3
14598566,22704165,ST3
22704165,23058336,ST3
9186576,22704165,ST3
16098010,22704165,ST3
5297820,22704165,ST3
20082006,22704165,ST3
4716110,22704165,ST3
13361852,14132965,ST3
13361852,19033605,ST3
11651293,15115748,ST3
19994918,23252484,ST3
14157859,23252484,ST3
17728719,23252484,ST3
6778337,23252484,ST3
7458833,19994918,ST3
775447,19994918,ST3
10337386,19994918,ST3
18600879,19994918,ST3
9592646,19994918,ST3
12236729,19994918,ST3
18865693,19994918,ST3
2538511,19994918,ST3
19994918,20023016,ST3
14341904,19994918,ST3
10878062,19994918,ST3
657801,12524506,ST3
657801,10067028,ST3
657801,14736188,ST3
657801,12971450,ST3
657801,7678253,ST3
20109527,20117263,ST3
16944401,21247844,ST3
10131427,16944401,ST3
7678253,14502142,ST3
8117216,12524506,ST3
12524506,13289545,ST3
12524506,22403259,ST3
11986970,12524506,ST3
12524506,19926877,ST3
12524506,12971450,ST3
12524506,20725036,ST3
12328424,12524506,ST3
5090669,12524506,ST3
7458833,10601019,ST3
3387990,10601019,ST3
10337386,10601019,ST3
10601019,12236729,ST3
10601019,18865693,ST3
10601019,20023016,ST3
10601019,14341904,ST3
266990,7678253,ST3
6527977,16944401,ST3
14157859,18600879,ST3
9592646,14157859,ST3
12236729,14157859,ST3
14157859,18865693,ST3
2538511,14157859,ST3
14157859,14341904,ST3
10878062,14157859,ST3
7458833,10368839,ST3
3387990,10368839,ST3
10337386,10368839,ST3
10368839,12236729,ST3
10368839,18865693,ST3
10368839,20023016,ST3
10368839,14341904,ST3
20109527,23294175,ST3
1896089,16944401,ST3
16944401,18288467,ST3
7458833,14879478,ST3
14702119,16944401,ST3
2199598,16944401,ST3
7678253,8117216,ST3
19117993,19442138,ST3
11277510,19442138,ST3
2575374,16944401,ST3
7678253,13289545,ST3
607724,22966596,ST3
938889,22966596,ST3
14778878,22966596,ST3
7678253,19849797,ST3
14598566,16944401,ST3
7458833,16924659,ST3
7458833,10337386,ST3
7458833,17728719,ST3
7458833,17791385,ST3
5523389,7458833,ST3
7458833,13834118,ST3
7678253,21177597,ST3
6597125,23294175,ST3
6597125,12859344,ST3
15924093,19117993,ST3
1863214,19117993,ST3
16944401,23058336,ST3
9186576,16944401,ST3
16098010,16944401,ST3
5297820,16944401,ST3
16944401,20082006,ST3
4716110,16944401,ST3
7678253,22403259,ST3
3387990,16924659,ST3
10337386,16924659,ST3
12236729,16924659,ST3
16924659,18865693,ST3
16924659,20023016,ST3
14341904,16924659,ST3
3387990,10337386,ST3
3387990,17791385,ST3
3387990,5523389,ST3
3387990,13834118,ST3
18536907,19247466,ST3
7678253,18536907,ST3
16568044,20180801,ST3
775447,20023016,ST3
7678253,11986970,ST3
3024982,3024988,ST3
7678253,10067028,ST3
3024972,3024988,ST3
7678253,19926877,ST3
10337386,17728719,ST3
10337386,17791385,ST3
5523389,10337386,ST3
5400742,10337386,ST3
10337386,20023016,ST3
10337386,13834118,ST3
4385640,7678253,ST3
17728719,18600879,ST3
6778337,18600879,ST3
9592646,17728719,ST3
17728719,18865693,ST3
2538511,17728719,ST3
14341904,17728719,ST3
10878062,17728719,ST3
11277510,19582152,ST3
3024979,3024988,ST3
12236729,17791385,ST3
17791385,18865693,ST3
17791385,20023016,ST3
14341904,17791385,ST3
11277510,16706229,ST3
11277510,15924093,ST3
1863214,11277510,ST3
6778337,9592646,ST3
6778337,12236729,ST3
6778337,18865693,ST3
2538511,6778337,ST3
6778337,14341904,ST3
6778337,10878062,ST3
5596825,9704751,ST3
7678253,23069799,ST3
5523389,12236729,ST3
5523389,18865693,ST3
5523389,20023016,ST3
5523389,14341904,ST3
7678253,14736188,ST3
7678253,20725036,ST3
12236729,20023016,ST3
12236729,13834118,ST3
7678253,18741084,ST3
7678253,12328424,ST3
13834118,18865693,ST3
7678253,17097179,ST3
5596825,8274572,ST3
5090669,7678253,ST3
3419825,7678253,ST3
7678253,20085210,ST3
13834118,20023016,ST3
13834118,14341904,ST3
7352931,8401284,ST3
6350176,12679523,ST3
6350176,15845539,ST3
3870229,6350176,ST3
7836028,8842301,ST3
4645945,12267275,ST3
12132058,19164864,ST3
12132058,19045549,ST3
12132058,12363968,ST3
6631502,15845539,ST3
15845539,18670726,ST3
16774111,18670726,ST3
11531232,18670726,ST3
4645945,19164864,ST3
4645945,19045549,ST3
1504416,16775310,ST3
8842301,12679523,ST3
3870229,12679523,ST3
6317780,23020067,ST3
8842301,15845539,ST3
4645945,8842301,ST3
3870229,8842301,ST3
8842301,11169411,ST3
15845539,16774111,ST3
11531232,15845539,ST3
3870229,15845539,ST3
4645945,14772409,ST3
4645945,12363968,ST3
6541902,16774111,ST3
6541902,11531232,ST3
3870229,16775310,ST3
2970643,7946328,ST3
19351863,23677194,ST3
2049243,2049244,ST3
2049243,9058031,ST3
2049244,9058030,ST3
9058030,9058031,ST3
1903107,4337039,ST3
1196912,13333162,ST3
15687207,19853680,ST3
5767332,14312150,ST3
12345372,12345374,ST3
13806215,17671344,ST3
1903107,6887177,ST3
3490477,8731520,ST3
229689,229690,ST3
1196912,14047565,ST3
1903107,23370816,ST3
14312150,20188296,ST3
14312150,17923413,ST3
14312150,21858888,ST3
16900365,17551409,ST3
20507335,21343235,ST3
13397214,21343235,ST3
19351863,21285621,ST3
1090424,6065872,ST3
6065872,20967084,ST3
3837844,11719424,ST3
216509,11719424,ST3
19371116,22875858,ST3
3837844,11719425,ST3
216509,11719425,ST3
3837844,18306141,ST3
3837844,18306140,ST3
3837844,8182888,ST3
3837844,19214554,ST3
3837844,14313420,ST3
3837844,14313421,ST3
3837844,19214553,ST3
3837844,14321943,ST3
3837844,8182887,ST3
3837844,14321944,ST3
216509,18306141,ST3
216509,18306140,ST3
216509,8182888,ST3
216509,19214554,ST3
216509,14313420,ST3
216509,14313421,ST3
216509,19214553,ST3
216509,14321943,ST3
216509,8182887,ST3
216509,14321944,ST3
2423912,17621072,ST3
2423912,17621068,ST3
16380022,17621068,ST3
7839341,17621068,ST3
2423912,14009710,ST3
14009710,19654783,ST3
14009710,16677102,ST3
14009710,19654780,ST3
14009710,19654782,ST3
12962394,14009710,ST3
2315719,7839340,ST3
7839340,16380022,ST3
7839340,17621069,ST3
7839340,19654780,ST3
2423912,19654781,ST3
2423912,17621069,ST3
2423912,17621071,ST3
2423912,17621073,ST3
2423912,2451218,ST3
6138230,19654781,ST3
6138230,16380022,ST3
6138230,7839341,ST3
6138230,16677102,ST3
6138230,19654780,ST3
6138230,19654782,ST3
6138230,12962394,ST3
2315719,19654781,ST3
2315719,19654783,ST3
2315719,7200130,ST3
2315719,19654782,ST3
9210368,19654781,ST3
7436917,19654781,ST3
16677102,19654781,ST3
12962394,19654781,ST3
16380022,19654783,ST3
7839341,19654783,ST3
16677102,19654783,ST3
2451218,19654783,ST3
12962394,19654783,ST3
9210368,16380022,ST3
7839341,9210368,ST3
9210368,16677102,ST3
9210368,19654780,ST3
9210368,19654782,ST3
9210368,12962394,ST3
7436917,16380022,ST3
7200130,16380022,ST3
17467511,17621069,ST3
7200130,17621069,ST3
13160464,17467511,ST3
7436917,7839341,ST3
7436917,16677102,ST3
7436917,19654780,ST3
7436917,19654782,ST3
7436917,12962394,ST3
2451218,16677102,ST3
16677102,19654782,ST3
2451218,19654780,ST3
2451218,19654782,ST3
2451218,12962394,ST3
7200130,19654780,ST3
12962394,19654782,ST3
10178915,11850945,ST3
2535621,2890941,ST3
2890941,3077505,ST3
1769774,3417314,ST3
2924217,3417314,ST3
8868514,15194387,ST3
8044227,10303828,ST3
6977631,8044227,ST3
8044227,21163435,ST3
8044227,10972333,ST3
14558797,17946907,ST3
12875962,15194387,ST3
8704580,15194387,ST3
11025049,15194387,ST3
11028375,15194387,ST3
1945364,16930547,ST3
1760180,2524859,ST3
1945364,15549036,ST3
301956,395956,ST3
395956,750411,ST3
147525,301956,ST3
147525,750411,ST3
147525,495678,ST3
8009616,23677221,ST3
15144870,17651814,ST3
15144869,15144870,ST3
8009616,17587470,ST3
558347,4369544,ST3
558347,1428985,ST3
3626532,4369544,ST3
3626532,5843676,ST3
3626532,6873267,ST3
3626532,7978728,ST3
1428985,3626532,ST3
3291256,3626532,ST3
3626532,5293640,ST3
3626532,6182216,ST3
3626532,7976873,ST3
1445175,3626532,ST3
4369544,7077816,ST3
5843676,7077816,ST3
6873267,7077816,ST3
7077816,7978728,ST3
1428985,7077816,ST3
3291256,7077816,ST3
5293640,7077816,ST3
6182216,7077816,ST3
7077816,7976873,ST3
1445175,7077816,ST3
4355282,4369544,ST3
1428985,4355282,ST3
1428985,3291256,ST3
14708602,14708603,ST3
4482782,23482443,ST3
9621442,21979462,ST3
4482782,9621442,ST3
6301863,7166270,ST3
16129965,21979462,ST3
19131858,21979462,ST3
13207438,22401746,ST3
4482782,19131858,ST3
9996334,14473711,ST3
8581121,10106324,ST3
5174084,8581121,ST3
8581121,22899260,ST3
8581121,13981689,ST3
8581121,10671991,ST3
8581121,22899270,ST3
2530584,8581121,ST3
1023289,11968328,ST3
1023289,1415765,ST3
1023289,11418746,ST3
1023289,9796161,ST3
1023289,16030263,ST3
1023289,3257108,ST3
1023289,8320377,ST3
5031964,11968328,ST3
5031964,6387775,ST3
5031964,22530929,ST3
1415765,5031964,ST3
5031964,13822269,ST3
5031964,10106324,ST3
5031964,5174084,ST3
5031964,22899260,ST3
4361391,5031964,ST3
5031964,22739188,ST3
5031964,13981689,ST3
5031964,16030263,ST3
5031964,23290018,ST3
5031964,22899270,ST3
3257108,5031964,ST3
2530584,5031964,ST3
8320469,11968328,ST3
3386551,11968328,ST3
6387775,11968328,ST3
11968328,22530929,ST3
11968328,13822269,ST3
5174084,11968328,ST3
11394767,11968328,ST3
11968328,22899260,ST3
11968328,16301846,ST3
4361391,11968328,ST3
6166363,11968328,ST3
11968328,22739188,ST3
10671991,11968328,ST3
11968328,22899270,ST3
3257108,11968328,ST3
2530584,11968328,ST3
6387775,8320469,ST3
8320469,22530929,ST3
1415765,8320469,ST3
8320469,13822269,ST3
8320469,10106324,ST3
5174084,8320469,ST3
8320469,22899260,ST3
4361391,8320469,ST3
8320469,22739188,ST3
8320469,13981689,ST3
8320469,16030263,ST3
8320469,23290018,ST3
8320469,22899270,ST3
3257108,8320469,ST3
2530584,8320469,ST3
15919513,20777139,ST3
15919513,16301846,ST3
6166363,15919513,ST3
6381991,15919513,ST3
10277293,15919513,ST3
4531654,15919513,ST3
1415765,3386551,ST3
3386551,11418746,ST3
3386551,9796161,ST3
3386551,16030263,ST3
3257108,3386551,ST3
3386551,8320377,ST3
1022820,21513130,ST3
1022820,14024978,ST3
18599251,20409303,ST3
7044685,10654982,ST3
4531653,14928023,ST3
4531654,14928023,ST3
6387775,22530929,ST3
1415765,6387775,ST3
6387775,20905348,ST3
6387775,10106324,ST3
6387775,8143340,ST3
4361391,6387775,ST3
6387775,22739188,ST3
6387775,13981689,ST3
6387775,16030263,ST3
6387775,23290018,ST3
6381991,6387775,ST3
6387775,10671991,ST3
6387775,13952259,ST3
2530584,6387775,ST3
1415765,22530929,ST3
13822269,22530929,ST3
10106324,22530929,ST3
5174084,22530929,ST3
22530929,22899260,ST3
16301846,22530929,ST3
4361391,22530929,ST3
22530929,22739188,ST3
13981689,22530929,ST3
16030263,22530929,ST3
22530929,23290018,ST3
10671991,22530929,ST3
22530929,22899270,ST3
2530584,22530929,ST3
7283902,12876684,ST3
1415765,13822269,ST3
1415765,5174084,ST3
1415765,11394767,ST3
1415765,22899260,ST3
1415765,16301846,ST3
1415765,4361391,ST3
1415765,6166363,ST3
1415765,22739188,ST3
1415765,10671991,ST3
1415765,22899270,ST3
1415765,3257108,ST3
1415765,2530584,ST3
13822269,20905348,ST3
16700020,20777139,ST3
16301846,16700020,ST3
6166363,16700020,ST3
6381991,16700020,ST3
10277293,16700020,ST3
4531654,16700020,ST3
16301846,20777139,ST3
16030263,20777139,ST3
13337915,20777139,ST3
6381991,20777139,ST3
5174084,13822269,ST3
13822269,22899260,ST3
13617295,13822269,ST3
13822269,13981689,ST3
13822269,16030263,ST3
13822269,23290018,ST3
6381991,13822269,ST3
10671991,13822269,ST3
13822269,14473711,ST3
13822269,22899270,ST3
2530584,13822269,ST3
1914865,4531653,ST3
1914865,4531654,ST3
10106324,11418746,ST3
10106324,13617295,ST3
10106324,16301846,ST3
10106324,14473711,ST3
10106324,13952259,ST3
3257108,10106324,ST3
4531653,16549992,ST3
5174084,8143340,ST3
5174084,16301846,ST3
4361391,5174084,ST3
5174084,22739188,ST3
5174084,16030263,ST3
5174084,23290018,ST3
11394767,11418746,ST3
11394767,16030263,ST3
11394767,23290018,ST3
14473711,19693671,ST3
4531654,19693671,ST3
2913081,5933082,ST3
5933082,12202844,ST3
16167361,16298029,ST3
7044685,16167361,ST3
10977091,16167361,ST3
4648562,11418746,ST3
4648562,18628318,ST3
4648562,23290018,ST3
4648562,10095870,ST3
4648562,8320377,ST3
7791429,14024978,ST3
4487026,8164056,ST3
6166363,11418746,ST3
11418746,13981689,ST3
11418746,13337915,ST3
8320377,11418746,ST3
8143340,22899260,ST3
8143340,13617295,ST3
8143340,13337915,ST3
6381991,8143340,ST3
8143340,22899270,ST3
2913081,7283902,ST3
7283902,12202844,ST3
16301846,22899260,ST3
4361391,22899260,ST3
22739188,22899260,ST3
16030263,22899260,ST3
22899260,23290018,ST3
4361391,13617295,ST3
13617295,22739188,ST3
13337915,13617295,ST3
6381991,13617295,ST3
13617295,13952259,ST3
4361391,16301846,ST3
16301846,22739188,ST3
16030263,16301846,ST3
16301846,23290018,ST3
13337915,16301846,ST3
10671991,16301846,ST3
16301846,22899270,ST3
2530584,16301846,ST3
9796161,22739188,ST3
9796161,10671991,ST3
4361391,16030263,ST3
4361391,23290018,ST3
4361391,10671991,ST3
4361391,14473711,ST3
4361391,22899270,ST3
6166363,16030263,ST3
6166363,23290018,ST3
13981689,22739188,ST3
16030263,22739188,ST3
22739188,23290018,ST3
10671991,22739188,ST3
14473711,22739188,ST3
22739188,22899270,ST3
2530584,22739188,ST3
14024978,14370985,ST3
10671991,16030263,ST3
16030263,22899270,ST3
3257108,16030263,ST3
2530584,16030263,ST3
14284458,23290018,ST3
13337915,23290018,ST3
10671991,23290018,ST3
22899270,23290018,ST3
3257108,23290018,ST3
8320377,23290018,ST3
2530584,23290018,ST3
8320377,14284458,ST3
13337915,13952259,ST3
8320377,13337915,ST3
10671991,13952259,ST3
3633154,10671991,ST3
3257108,10671991,ST3
10785895,13720140,ST3
3257108,8320377,ST3
20815136,23677117,ST3
20815136,23677118,ST3
7836028,14560249,ST3
6631502,14560249,ST3
3616773,12679523,ST3
3616770,12679523,ST3
10296435,12679523,ST3
8842301,10296435,ST3
6631509,15845539,ST3
13324079,15845539,ST3
6631513,15845539,ST3
3616773,3870229,ST3
3616773,10296435,ST3
3616773,7946328,ST3
4645945,14560249,ST3
6631509,14560249,ST3
13324079,14560249,ST3
3870229,14560249,ST3
6631513,14560249,ST3
11169411,14560249,ST3
6541902,13324079,ST3
3616770,3870229,ST3
3616770,10296435,ST3
3616770,7946328,ST3
6541902,10296435,ST3
3253205,16603670,MT3
1708100,12859344,MT3
8258909,14974844,MT3
8258909,18935118,MT3
6371582,6371612,MT3
15193,13325917,MT3
11066055,23484507,MT3
5055545,11066055,MT3
1048665,2521141,MT3
8801436,13325917,MT3
9109613,13325917,MT3
13325917,22712288,MT3
1293659,7704003,MT3
20169230,20169232,MT3
13771944,19471651,MT3
13771944,19471650,MT3
17729563,17729564,MT3
5031964,5976298,MT3
5976298,8320469,MT3
9261775,9261777,MT3
398795,398797,MT3
3007651,4247580,MT3
15737836,23400221,MT3
18942517,18942519,MT3
10252057,18942517,MT3
9307757,16991395,MT3
357303,357304,MT3
8080017,16344667,MT3
7960119,12744196,MT3
302936,8801436,MT3
6631509,8842301,MT3
17514790,18306143,MT3
11719427,17514790,MT3
8182890,17514790,MT3
17514790,19214556,MT3
14313423,17514790,MT3
14321946,17514790,MT3
18292115,20761751,MT3
13521323,22306604,MT3
4407823,22264586,MT3
12524506,13521323,MT3
13521323,17439818,MT3
13521323,14624031,MT3
13521323,20691789,MT3
7678253,13521323,MT3
11517213,23666867,MT3
314594,314624,MT3
21318419,21858888,MT3
5140790,19844331,MT3
5140790,12735202,MT3
15437687,19604413,MT3
3490477,16529080,MT3
13901736,16529080,MT3
11507331,16529080,MT3
11952722,17385810,MT3
17931153,20915431,MT3
1213123,1261669,MT3
938406,1974695,MT3
1974695,3961926,MT3
1609645,1974695,MT3
70834,2176382,MT3
1566433,2176382,MT3
1430186,2176382,MT3
19204595,19549575,MT3
8587541,20453777,MT3
19747820,21426410,MT3
7655020,20094305,MT3
2530139,19424366,MT3
2530139,4116791,MT3
2530139,11986407,MT3
8841555,20592334,MT3
9070085,20592334,MT3
8841555,15260218,MT3
9070085,15260218,MT3
5483489,17360683,MT3
11592707,12835734,MT3
2593325,6317842,MT3
7791429,13024208,MT3
120113,120114,MT3
22328842,22328849,MT3
3449615,12469140,MT3
657801,6171420,MT3
207026,209236,MT3
11952735,14896033,MT3
1968388,18306143,MT3
1968388,11719427,MT3
1968388,8182890,MT3
1968388,19214556,MT3
1968388,14313423,MT3
1968388,14321946,MT3
18306143,19389536,MT3
10781751,18306143,MT3
11719427,19389536,MT3
10781751,11719427,MT3
8182890,19389536,MT3
19214556,19389536,MT3
14313423,19389536,MT3
14321946,19389536,MT3
8182890,10781751,MT3
10781751,19214556,MT3
10781751,14313423,MT3
10781751,14321946,MT3
10296435,15845539,MT3
18374477,18374479,MT3
1362131,16069456,MT3
1613935,16845107,MT3
16900371,18721146,MT3
13020691,14356579,MT3
19045087,19685311,MT3
19045087,22434268,MT3
10318446,19045087,MT3
3672328,19045087,MT3
19045087,19290859,MT3
18542300,19045087,MT3
17857284,19045087,MT3
14168494,19045087,MT3
14129929,19045087,MT3
10158741,10759917,MT3
128331,280465,MT3
22677,128331,MT3
280465,548510,MT3
22677,548510,MT3
7309170,21656668,MT3
1175821,14288306,MT3
1175821,8678081,MT3
1624010,19483244,MT3
19483244,20372195,MT3
3325456,19483244,MT3
8489742,19483244,MT3
18748516,19483244,MT3
81754,9066291,MT3
3078767,15527452,MT3
15527452,22410173,MT3
1126225,9696025,MT3
3495460,8561726,MT3
11627705,14783945,MT3
16378626,20493053,MT3
13212350,16378626,MT3
16378626,18974466,MT3
6226270,16378626,MT3
2467221,14783945,MT3
5086587,20493053,MT3
5086587,13212350,MT3
5086587,18974466,MT3
5086587,6226270,MT3
3667135,15588201,MT3
13595251,15588201,MT3
8258909,14284540,MT3
9481276,18956017,MT3
12345227,14783945,MT3
6214331,16639229,MT3
6214331,11199367,MT3
3236017,20128728,MT3
14783945,22197335,MT3
13122191,23252484,MT3
13122191,18310878,MT3
1624010,13122191,MT3
13122191,20372195,MT3
3325456,13122191,MT3
11522419,13122191,MT3
8489742,13122191,MT3
13122191,18600879,MT3
13122191,18748516,MT3
11199367,13122191,MT3
9592646,13122191,MT3
2538511,13122191,MT3
10878062,13122191,MT3
6693221,11145818,MT3
11145818,13212350,MT3
10826994,11145818,MT3
11145818,21425787,MT3
10689659,20493053,MT3
10689659,18974466,MT3
10671994,10689659,MT3
14783945,18034383,MT3
16506848,22704165,MT3
17477951,23252484,MT3
14783945,19994918,MT3
17477951,18310878,MT3
10601019,14783945,MT3
1624010,17477951,MT3
10368839,14783945,MT3
11522419,16639229,MT3
13595251,16639229,MT3
17477951,20372195,MT3
9233950,14879478,MT3
12473411,20493053,MT3
3667136,20493053,MT3
20493053,23494305,MT3
15924093,20493053,MT3
20036910,20493053,MT3
20493053,23574216,MT3
10415388,20493053,MT3
10671994,20493053,MT3
8843442,20493053,MT3
3838437,20493053,MT3
3667135,11522419,MT3
3667135,11199367,MT3
6693221,13212350,MT3
6226270,6693221,MT3
3838437,6693221,MT3
8766831,17128309,MT3
7458833,23452437,MT3
3325456,17477951,MT3
11522419,17156131,MT3
11522419,17477951,MT3
5638421,13212350,MT3
5638421,6226270,MT3
3838437,5638421,MT3
12473411,13212350,MT3
10671994,12473411,MT3
6226270,12473411,MT3
18974466,20368648,MT3
3838437,20368648,MT3
16506848,19117993,MT3
16506848,16944401,MT3
11277510,16506848,MT3
3667136,18974466,MT3
3667136,10671994,MT3
14783945,16924659,MT3
20784790,22602225,MT3
13212350,18115173,MT3
13212350,23494305,MT3
10826994,13212350,MT3
13212350,15924093,MT3
13212350,18974466,MT3
10671994,13212350,MT3
8843442,13212350,MT3
3838437,13212350,MT3
6226270,18115173,MT3
3838437,18115173,MT3
14783945,17728719,MT3
14783945,17791385,MT3
10942052,14783945,MT3
5523389,14783945,MT3
13834118,14783945,MT3
8489742,17477951,MT3
9856200,11517213,MT3
17477951,18600879,MT3
17999460,22670950,MT3
17477951,18748516,MT3
10671994,23494305,MT3
6226270,23494305,MT3
6226270,10826994,MT3
3838437,10826994,MT3
11199367,17156131,MT3
11199367,17477951,MT3
8747840,20784790,MT3
9525318,18974466,MT3
3838437,9525318,MT3
1015744,13891080,MT3
15924093,18974466,MT3
6226270,15924093,MT3
9592646,17477951,MT3
18974466,21425787,MT3
18974466,23574216,MT3
10671994,18974466,MT3
6226270,18974466,MT3
8843442,18974466,MT3
3838437,18974466,MT3
3838437,21425787,MT3
10671994,23574216,MT3
6226270,10671994,MT3
2538511,17477951,MT3
10878062,17477951,MT3
6226270,8843442,MT3
3838437,6226270,MT3
9233950,23452437,MT3
5127007,22486940,MT3
21273053,21273059,MT3
81754,22486940,MT3
6544431,7704001,MT3
187178,187179,MT3
47347,47348,MT3
52305,52306,MT3
7039259,18020198,MT3
8640120,20411369,MT3
9483081,16192325,MT3
13600232,21940605,MT3
13600232,21940606,MT3
1388732,19164864,MT3
1388732,19045549,MT3
14489368,20411369,MT3
2874892,20411369,MT3
14779144,20411369,MT3
1388732,20411369,MT3
1388732,15765308,MT3
7039259,22984624,MT3
11217653,16192325,MT3
1388732,12363968,MT3
1747654,4763468,MT3
9264694,19362432,MT3
13356071,19362432,MT3
4347914,10708168,MT3
1211771,4763468,MT3
2078291,15381586,MT3
1561435,12046298,MT3
1561436,12046298,MT3
11919528,12046298,MT3
1561441,12046298,MT3
1561442,12046298,MT3
3264929,12046298,MT3
11919524,12046298,MT3
1561445,12046298,MT3
11919525,12046298,MT3
11919526,12046298,MT3
11919527,12046298,MT3
12046298,20489341,MT3
1561435,3160224,MT3
1561435,15149715,MT3
1561435,9777407,MT3
1561435,21770774,MT3
1561435,13861563,MT3
1561435,20152107,MT3
1561436,3160224,MT3
3160224,11919528,MT3
1561441,3160224,MT3
1561442,3160224,MT3
3160224,3264929,MT3
3160224,11919524,MT3
1561445,3160224,MT3
3160224,11919525,MT3
3160224,11919526,MT3
3160224,11919527,MT3
3160224,20489341,MT3
1561436,15149715,MT3
11919528,15149715,MT3
1561441,15149715,MT3
1561442,15149715,MT3
3264929,15149715,MT3
11919524,15149715,MT3
1561445,15149715,MT3
11919525,15149715,MT3
11919526,15149715,MT3
11919527,15149715,MT3
15149715,20489341,MT3
1561436,9777407,MT3
1561436,21770774,MT3
1561436,13861563,MT3
1561436,20152107,MT3
9777407,11919528,MT3
11919528,21770774,MT3
11919528,13861563,MT3
11919528,20152107,MT3
1561441,9777407,MT3
1561441,21770774,MT3
1561441,13861563,MT3
1561441,20152107,MT3
1561442,9777407,MT3
1561442,21770774,MT3
1561442,13861563,MT3
1561442,20152107,MT3
16145536,21006514,MT3
12588156,16145536,MT3
3264929,9777407,MT3
3264929,21770774,MT3
3264929,13861563,MT3
3264929,20152107,MT3
2078291,4076032,MT3
2078291,22420472,MT3
2078291,19312329,MT3
9777407,11919524,MT3
11919524,21770774,MT3
11919524,13861563,MT3
11919524,20152107,MT3
1561445,9777407,MT3
1561445,21770774,MT3
1561445,13861563,MT3
1561445,20152107,MT3
9777407,11919525,MT3
11919525,21770774,MT3
11919525,13861563,MT3
11919525,20152107,MT3
9777407,11919526,MT3
9777407,11919527,MT3
9777407,20489341,MT3
11919526,21770774,MT3
11919526,13861563,MT3
11919526,20152107,MT3
11919527,21770774,MT3
11919527,13861563,MT3
11919527,20152107,MT3
20489341,21770774,MT3
13861563,20489341,MT3
20152107,20489341,MT3
5767332,16102606,MT3
3631683,16102604,MT3
21057916,23628253,MT3
21202507,21202508,MT3
15784074,15784075,MT3
3490477,9264694,MT3
5744747,9264694,MT3
1824918,8635034,MT3
6065873,16102604,MT3
1824918,6065873,MT3
6361643,7052766,MT3
13356071,16242336,MT3
15784075,16062997,MT3
2486620,16102604,MT3
1824918,20917396,MT3
13356071,21285621,MT3
11507331,13356071,MT3
16102606,19362431,MT3
11615596,16900365,MT3
4262305,5869204,MT3
7052766,16102606,MT3
12171653,23677220,MT3
13295660,17883770,MT3
14499002,17883770,MT3
4630753,17883770,MT3
2723889,17883770,MT3
16536091,17883770,MT3
1936695,17883770,MT3
1666041,17883770,MT3
14598564,17883770,MT3
9019939,17883770,MT3
4630754,17883770,MT3
14504867,17883770,MT3
10637999,17883770,MT3
6409830,17883770,MT3
6689657,17883770,MT3
6409829,17883770,MT3
6328532,17883770,MT3
16536090,17883770,MT3
14731799,17883770,MT3
10844851,17883770,MT3
6517610,16696275,MT3
4825983,13295660,MT3
13295660,15236778,MT3
1968388,13295660,MT3
13295660,13614426,MT3
13295660,20609903,MT3
1229100,13295660,MT3
3618819,13295660,MT3
13295660,21655926,MT3
13295660,15131771,MT3
1612068,13295660,MT3
8887818,13295660,MT3
4133428,13295660,MT3
13295660,13728120,MT3
4031802,13295660,MT3
13295660,15911781,MT3
13295660,19373644,MT3
5652166,13295660,MT3
3501324,13295660,MT3
6151193,13295660,MT3
13295660,19971357,MT3
13295660,19389536,MT3
11440870,13295660,MT3
13295660,15115902,MT3
13295660,21492113,MT3
13295660,19462844,MT3
13295660,21420091,MT3
7289717,13295660,MT3
13295660,13811176,MT3
10781751,13295660,MT3
13295660,21433001,MT3
13295660,17514790,MT3
13295660,16566113,MT3
13295660,16142436,MT3
13295660,15162110,MT3
13295660,20762045,MT3
13295660,19549852,MT3
